version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/frequency/depth_bst,min_height,3.000,1.541,"(500, 500)",,-1.459,0.001,20000,20
final,dumb_enumerate_ratios/frequency/depth_bst,min_height,3.000,0.000,"(100, 0)",,-3.000,0.008,20000,20
