version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/frequency/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(500.000, 128.000, 102.000, 62.000, 50.000, 158.000)","(500, 500)", 848.576,834.509,0.000,20000,20
final,dumb_enumerate_ratios/frequency/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(424.000, 96.000, 71.000, 48.000, 46.000, 315.000)","(40, 60)", 786.068,772.001,0.008,20000,20
