version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized_enumeration/sized_list_5,uni_len,5.000,"(486.000, 249.000, 136.000, 71.000, 26.000, 32.000)","(500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500)", 817.170,804.578,0.000,20000,20
final,parametrized_enumeration/sized_list_5,uni_len,5.000,"(166.000, 167.000, 188.000, 172.000, 154.000, 153.000)","(981, 878, 387, 380, 297, 460, 115, 310, 51, 230, 66, 344)", 37.490,24.898,4.896,20000,20
