version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/unrolled/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(502.000, 131.000, 81.000, 71.000, 52.000, 163.000)","(500, 500, 500, 500, 500, 500)", 860.240,846.173,0.000,20000,20
final,dumb_enumerate_ratios/unrolled/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(208.000, 286.000, 36.000, 160.000, 26.000, 284.000)","(20, 80, 90, 9, 40, 60)", 399.728,385.661,0.238,20000,20
