version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/unrolled/depth_bst,stick,0.500,0.381,"(500, 500, 500, 500, 500, 500)",,0.119,0.000,20000,20
final,dumb_enumerate_ratios/unrolled/depth_bst,stick,0.500,0.500,"(40, 60, 70, 30, 70, 30)",,0.000,0.209,20000,20
