version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/rb_tree,uni_height,5.000,"(0.000, 0.000, 21.000, 287.000, 692.000, 0.000)","(500, 500, 500, 500, 500, 500, 500, 500)", 2008.370,1995.778,0.003,20000,20
final,parametrized/rb_tree,uni_height,5.000,"(0.000, 0.000, 270.000, 437.000, 293.000, 0.000)","(68, 680, 236, 186, 235, 39, 73, 491)", 948.590,935.998,33.722,20000,20
