version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/rb_tree,black,0.600,0.528,"(500, 500, 500, 500, 500, 500, 500, 500)",,0.072,0.001,20000,20
final,parametrized/rb_tree,black,0.600,0.600,"(88, 129, 658, 485, 869, 382, 611, 332)",,0.000,32.183,20000,20
