version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/even_list,uni_len,11.000,"(0.000, 473.000, 257.000, 150.000, 62.000, 24.000, 22.000, 5.000, 3.000, 3.000, 0.000, 1.000)","(500, 500, 500, 500)", 2580.395,2559.369,0.001,80000,80
final,parametrized/even_list,uni_len,11.000,"(0.000, 89.000, 88.000, 99.000, 89.000, 87.000, 90.000, 85.000, 97.000, 92.000, 93.000, 91.000)","(5, 578, 515, 50)", 92.833,71.807,33.749,80000,80
