version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/sized_list,min_nil,0.100,0.486,"(500, 500, 500, 500)",,0.386,0.000,20000,20
final,unrolled/sized_list,min_nil,0.100,0.000,"(2, 829, 660, 825)",,-0.100,4.325,20000,20
