version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/depth_tree,min_stick,0.100,0.304,"(500, 500)",,0.204,0.001,20000,20
final,frequency/depth_tree,min_stick,0.100,0.001,"(812, 2)",,-0.099,15.455,20000,20
