version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/depth_tree,min_stick,0.100,0.307,"(500, 500, 500, 500)",,0.207,0.001,20000,20
final,dumb_enumerate/parametrized/depth_tree,min_stick,0.100,0.000,"(1000, 1, 1000, 1)",,-0.100,9.472,20000,20
