version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/depth_tree,height,3.000,1.574,"(500, 500, 500, 500)",,1.426,0.001,20000,20
final,dumb_enumerate/parametrized/depth_tree,height,3.000,3.000,"(400, 900, 400, 500)",,0.000,10.291,20000,20
