version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/depth_tree,min_height,3.000,1.607,"(500, 500, 500, 500)",,-1.393,0.000,20000,20
final,dumb_enumerate/parametrized/depth_tree,min_height,3.000,0.000,"(1000, 1, 200, 1)",,-3.000,10.248,20000,20
