version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/parametrized/sized_list,nil,0.100,0.503,"(500, 500, 500, 500)",,0.403,0.001,20000,20
final,dumb_iterate_ratios/parametrized/sized_list,nil,0.100,0.092,"(0, 100, 100, 0)",,0.008,0.026,20000,20
