version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/parametrized/sized_list,len,5.000,0.966,"(500, 500, 500, 500)",,4.034,0.000,20000,20
final,dumb_iterate/parametrized/sized_list,len,5.000,5.000,"(100, 1000, 400, 700)",,0.000,3.287,20000,20
