version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w/unrolled/depth_tree,h_bal,1.500,0.909,"(500, 500, 500, 500, 500, 500)",,0.591,0.000,20000,20
final,dumb_enumerate_ratios_w/unrolled/depth_tree,h_bal,1.500,1.500,"(0, 100, 30, 70, 17, 83)",,0.000,0.753,20000,20
