version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/sized_list,nil,0.100,0.491,"(500, 500, 500, 500)",,0.391,0.000,20000,20
final,unrolled/sized_list,nil,0.100,0.100,"(18, 159, 644, 693)",,0.000,4.766,20000,20
