version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/sized_list,uni_len,10.000,"(491.000, 244.000, 137.000, 75.000, 24.000, 13.000, 8.000, 4.000, 2.000, 2.000, 0.000)","(500, 500, 500, 500)", 2358.440,2338.765,0.000,80000,80
final,unrolled/sized_list,uni_len,10.000,"(137.000, 149.000, 86.000, 103.000, 79.000, 77.000, 62.000, 59.000, 41.000, 63.000, 144.000)","(146, 858, 182, 788)", 148.560,128.885,22.466,80000,80
