version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/sized_list,uni_len,10.000,"(554.000, 239.000, 110.000, 46.000, 25.000, 17.000, 7.000, 1.000, 0.000, 1.000, 0.000)","(500, 500, 500, 500)", 2892.180,2872.505,0.000,20000,20
final,unrolled/sized_list,uni_len,10.000,"(149.000, 128.000, 131.000, 103.000, 83.000, 71.000, 66.000, 51.000, 43.000, 33.000, 142.000)","(91, 461, 151, 691)", 183.440,163.765,5.547,20000,20
