version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/frequency/sized_list,len,5.000,0.940,"(500, 500)",,4.060,0.000,20000,20
final,dumb_iterate/frequency/sized_list,len,5.000,4.929,"(100, 700)",,0.071,0.028,20000,20
