version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/frequency/sized_list,min_len,5.000,1.068,"(500, 500)",,-3.932,0.000,20000,20
final,dumb_enumerate/frequency/sized_list,min_len,5.000,0.000,"(700, 1)",,-5.000,0.028,20000,20
