version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/unrolled/even_list,min_len,5.000,1.968,"(500, 500, 500, 500)",,-3.032,0.000,20000,20
final,dumb_iterate_ratios_w2/unrolled/even_list,min_len,5.000,1.000,"(100, 0, 100, 0)",,-4.000,0.027,20000,20
