version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/frequency/depth_tree,h_bal,1.500,0.933,"(500, 500)",,0.567,0.000,20000,20
final,dumb_enumerate_ratios/frequency/depth_tree,h_bal,1.500,1.172,"(40, 60)",,0.328,0.010,20000,20
