version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/frequency/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(515.000, 135.000, 66.000, 37.000, 33.000, 214.000)","(500, 500)", 1016.360,1002.293,0.000,20000,20
final,dumb_enumerate_ratios/frequency/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(480.000, 125.000, 59.000, 62.000, 31.000, 243.000)","(50, 50)", 880.160,866.093,0.009,20000,20
