version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/depth_bst,min_height,3.000,1.519,"(500, 500, 500, 500)",,-1.481,0.000,20000,20
final,dumb_enumerate/parametrized/depth_bst,min_height,3.000,0.000,"(1000, 1, 500, 1)",,-3.000,9.278,20000,20
