version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(491.000, 127.000, 82.000, 57.000, 46.000, 197.000)","(500, 500, 500, 500)", 848.648,834.581,0.000,20000,20
final,dumb_enumerate/parametrized/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(309.000, 104.000, 109.000, 128.000, 165.000, 185.000)","(1, 400, 1000, 1)", 176.072,162.005,9.539,20000,20
