version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/depth_bst,h_bal,2.000,0.737,"(500, 500, 500, 500)",,1.263,0.000,0,0
final,greedy_enumerate/parametrized/depth_bst,h_bal,2.000,1.166,"(50, 50, 0, 100)",,0.834,0.005,0,0
