version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/depth_bst,stick,0.100,0.358,"(500, 500, 500, 500)",,0.258,0.000,0,0
final,greedy_enumerate/parametrized/depth_bst,stick,0.100,0.097,"(9, 90, 0, 100)",,0.003,0.005,0,0
