version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/depth_bst,stick,0.800,0.358,"(500, 500, 500, 500)",,0.442,0.000,0,0
final,greedy_enumerate/parametrized/depth_bst,stick,0.800,0.373,"(50, 50, 70, 30)",,0.427,0.004,0,0
