version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/depth_bst,height,5.000,1.485,"(500, 500, 500, 500)",,3.515,0.001,0,0
final,greedy_enumerate/parametrized/depth_bst,height,5.000,5.000,"(0, 100, 0, 100)",,0.000,0.006,0,0
