version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/parametrized/depth_bst,min_stick,0.100,0.361,"(500, 500, 500, 500)",,0.261,0.000,20000,20
final,dumb_iterate/parametrized/depth_bst,min_stick,0.100,0.000,"(1000, 1, 900, 1)",,-0.100,8.588,20000,20
