version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/unrolled/depth_tree,height,3.000,1.530,"(500, 500, 500, 500, 500, 500)",,1.470,0.000,20000,20
final,dumb_iterate_ratios/unrolled/depth_tree,height,3.000,2.985,"(40, 60, 10, 90, 0, 100)",,0.015,0.254,20000,20
