version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w/frequency/even_list,min_nil,0.100,0.000,"(500, 500)",,-0.100,0.000,20000,20
final,dumb_enumerate_ratios_w/frequency/even_list,min_nil,0.100,0.000,"(100, 0)",,-0.100,0.004,20000,20
