version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/sized_list,uni_len,10.000,"(503.000, 259.000, 124.000, 53.000, 29.000, 15.000, 7.000, 3.000, 3.000, 2.000, 2.000)","(500, 500, 500, 500)", 2494.160,2474.485,0.001,20000,5
final,parametrized/sized_list,uni_len,10.000,"(94.000, 94.000, 94.000, 87.000, 89.000, 83.000, 89.000, 85.000, 96.000, 91.000, 98.000)","(1, 577, 553, 119)", 11.340,-8.335,12.294,20000,5
