version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/sized_list,nil,0.100,0.503,"(500, 500, 500, 500)",,0.403,0.001,20000,20
final,parametrized/sized_list,nil,0.100,0.100,"(81, 967, 287, 176)",,0.000,8.239,20000,20
