version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/depth_tree,min_height,3.000,1.601,"(500, 500, 500, 500)",,-1.399,0.001,20000,20
final,parametrized/depth_tree,min_height,3.000,0.011,"(157, 0, 345, 21)",,-2.989,20.700,20000,20
