version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/frequency/depth_tree,min_stick,0.100,0.358,"(500, 500)",,0.258,0.001,20000,20
final,dumb_iterate_ratios_smaller/frequency/depth_tree,min_stick,0.100,0.000,"(0, 100)",,-0.100,0.005,20000,20
