version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w/frequency/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(491.000, 118.000, 86.000, 63.000, 58.000, 184.000)","(500, 500)", 821.540,807.473,0.000,20000,20
final,dumb_enumerate_ratios_w/frequency/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(498.000, 130.000, 73.000, 58.000, 49.000, 192.000)","(50, 50)", 877.172,863.105,0.010,20000,20
