version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w/frequency/depth_bst,stick,0.800,0.360,"(500, 500)",,0.440,0.000,20000,20
final,dumb_enumerate_ratios_w/frequency/depth_bst,stick,0.800,0.371,"(50, 50)",,0.429,0.009,20000,20
