version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w/frequency/depth_bst,h_bal,2.000,0.807,"(500, 500)",,1.193,0.000,20000,20
final,dumb_enumerate_ratios_w/frequency/depth_bst,h_bal,2.000,1.363,"(30, 70)",,0.637,0.011,20000,20
