version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/rb_tree,uni_height,"(2.000, 3.000, 4.000)","(26.000, 248.000, 726.000)","(500, 500, 500, 500)", 767.768,758.280,0.002,20000,20
final,frequency/rb_tree,uni_height,"(2.000, 3.000, 4.000)","(286.000, 436.000, 278.000)","(465, 86, 121, 306)", 47.528,38.040,26.976,20000,20
