version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/unrolled/sized_list,min_len,5.000,0.982,"(500, 500, 500, 500)",,-4.018,0.000,20000,20
final,dumb_enumerate_ratios_smaller/unrolled/sized_list,min_len,5.000,0.000,"(100, 0, 0, 100)",,-5.000,0.004,20000,20
