version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/unrolled/sized_list,min_nil,0.100,0.505,"(500, 500, 500, 500)",,0.405,0.000,20000,20
final,dumb_enumerate_ratios_smaller/unrolled/sized_list,min_nil,0.100,0.000,"(0, 100, 0, 100)",,-0.100,0.004,20000,20
