version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/unrolled/sized_list,nil,0.100,0.491,"(500, 500, 500, 500)",,0.391,0.000,0,0
final,greedy_enumerate/unrolled/sized_list,nil,0.100,0.085,"(9, 90, 0, 100)",,0.015,0.003,0,0
