version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/parametrized/depth_bst,min_stick,0.100,0.289,"(500, 500, 500, 500)",,0.189,0.000,20000,20
final,dumb_enumerate_ratios/parametrized/depth_bst,min_stick,0.100,0.000,"(100, 0, 100, 0)",,-0.100,0.066,20000,20
