version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/parametrized/depth_bst,h_bal,0.300,0.765,"(500, 500, 500, 500)",,0.465,0.000,20000,20
final,dumb_enumerate_ratios/parametrized/depth_bst,h_bal,0.300,0.304,"(60, 40, 100, 0)",,0.004,0.074,20000,20
