version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/parametrized/depth_bst,min_stick,0.100,0.362,"(500, 500, 500, 500)",,0.262,0.000,20000,20
final,dumb_enumerate_ratios_smaller/parametrized/depth_bst,min_stick,0.100,0.000,"(100, 0, 100, 0)",,-0.100,0.018,20000,20
