version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/unrolled/depth_tree,h_bal,1.500,0.912,"(500, 500, 500, 500, 500, 500)",,0.588,0.000,0,0
final,greedy_enumerate/unrolled/depth_tree,h_bal,1.500,1.451,"(50, 50, 100, 0, 9, 90)",,0.049,0.005,0,0
