version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/frequency/depth_tree,h_bal,2.000,0.866,"(500, 500)",,1.134,0.000,0,0
final,dumb_enumerate_ratios_w2/frequency/depth_tree,h_bal,2.000,1.367,"(30, 70)",,0.633,0.007,0,0
