version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/frequency/depth_tree,height,3.000,1.530,"(500, 500)",,1.470,0.001,0,0
final,dumb_enumerate_ratios_w2/frequency/depth_tree,height,3.000,3.166,"(30, 70)",,0.166,0.008,0,0
