version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/frequency/depth_tree,h_bal,0.300,0.868,"(500, 500)",,0.568,0.000,20000,20
final,dumb_enumerate_ratios_w2/frequency/depth_tree,h_bal,0.300,0.040,"(86, 14)",,0.260,0.012,20000,20
