version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/unrolled/sized_list,min_len,5.000,0.994,"(500, 500, 500, 500)",,-4.006,0.000,20000,20
final,dumb_iterate_ratios/unrolled/sized_list,min_len,5.000,0.000,"(100, 0, 0, 100)",,-5.000,0.009,20000,20
