version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/parametrized/sized_list,min_nil,0.100,0.508,"(500, 500, 500, 500)",,0.408,0.000,20000,20
final,dumb_iterate_ratios_smaller/parametrized/sized_list,min_nil,0.100,0.000,"(0, 100, 0, 100)",,-0.100,0.007,20000,20
