version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/depth_tree,stick,0.800,0.325,"(500, 500, 500, 500, 500, 500)",,0.475,0.001,20000,20
final,unrolled/depth_tree,stick,0.800,0.800,"(32, 250, 748, 232, 914, 36)",,0.000,9.934,20000,20
