version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/even_list,uni_len,11.000,"(0.000, 473.000, 257.000, 150.000, 62.000, 24.000, 22.000, 5.000, 3.000, 3.000, 0.000, 1.000)","(500, 500, 500, 500)", 2580.395,2559.369,0.001,50000,50
final,parametrized/even_list,uni_len,11.000,"(0.000, 90.000, 89.000, 89.000, 92.000, 93.000, 86.000, 93.000, 85.000, 93.000, 95.000, 95.000)","(1, 663, 643, 30)", 92.173,71.147,30.070,50000,50
