version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/even_list,nil,0.100,0.000,"(500, 500, 500, 500)",,0.100,0.001,20000,20
final,parametrized/even_list,nil,0.100,0.000,"(305, 160, 146, 413)",,0.100,8.427,20000,20
