version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/unrolled/even_list,len,5.000,2.062,"(500, 500, 500, 500)",,2.938,0.000,20000,20
final,dumb_iterate_ratios/unrolled/even_list,len,5.000,5.067,"(0, 100, 40, 60)",,0.067,0.010,20000,20
