version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/unrolled/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(502.000, 242.000, 127.000, 63.000, 35.000, 20.000, 8.000, 3.000, 0.000, 0.000, 0.000)","(500, 500, 500, 500)", 2656.004,2634.978,0.000,0,0
final,dumb_enumerate_ratios_w2/unrolled/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(167.000, 140.000, 95.000, 93.000, 71.000, 70.000, 65.000, 50.000, 29.000, 41.000, 179.000)","(15, 85, 15, 85)", 280.312,259.286,0.009,0,0
