version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/frequency/depth_tree,min_height,3.000,1.758,"(500, 500)",,-1.242,0.000,20000,20
final,dumb_iterate_ratios/frequency/depth_tree,min_height,3.000,0.000,"(100, 0)",,-3.000,0.010,20000,20
