version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/depth_bst,h_bal,2.000,0.995,"(500, 500, 500, 500, 500, 500)",,1.005,0.001,20000,20
final,unrolled/depth_bst,h_bal,2.000,2.001,"(298, 996, 365, 1103, 844, 127)",,0.001,15.354,20000,20
