version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/unrolled/depth_tree,height,3.000,1.530,"(500, 500, 500, 500, 500, 500)",,1.470,0.001,20000,20
final,dumb_iterate_ratios_w2/unrolled/depth_tree,height,3.000,3.005,"(17, 83, 53, 47, 53, 47)",,0.005,0.829,20000,20
