version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,Dragen,constructors,"(10.000, 0.010, 0.010, 0.010)","(1.991, 2.013, 1.934, 4.938)","(500, 500, 500, 500, 500, 500)", 3206.311,3196.823,0.002,20000,20
final,Dragen,constructors,"(10.000, 0.010, 0.010, 0.010)","(1.001, 0.008, 0.005, 0.014)","(314, 623, 8, 3, 341, 5)", 8.103,-1.385,58.026,20000,20
