version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,Dragen,constructors,"(-1.000, -1.000, 0.010, -1.000)","(2.088, 1.983, 2.138, 5.209)","(500, 500, 500, 500, 500, 500)", 452.838,448.997,0.001,20000,20
final,Dragen,constructors,"(-1.000, -1.000, 0.010, -1.000)","(0.191, 0.942, 0.010, 0.143)","(663, 144, 731, 12, 616, 89)", 0.000,-3.841,71.894,20000,20
