version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,Dragen,constructors,"(10.000, -1.000, -1.000, 30.000)","(1.934, 1.895, 1.995, 4.824)","(500, 500, 500, 500, 500, 500)", 27.634,21.643,0.001,20000,20
final,Dragen,constructors,"(10.000, -1.000, -1.000, 30.000)","(9.872, 3.513, 17.650, 30.035)","(143, 8, 78, 327, 346, 669)", 0.002,-5.989,89.828,20000,20
